km-tidur,km-mandi,garasi,bangunan,tanah,lokasi,harga
3,3,2,200,200,Tangerang,2600000000
3,2,0,180,144,Tangerang,1800000000
3,3,1,54,60,Tangerang,4543403416
3,3,1,177,117,Tangerang,2600000000
3,3,1,95,90,Tangerang,1530000000
3,3,0,54,84,Tangerang,1020000000
3,2,0,144,128,Tangerang,3120000000
3,3,1,135,105,Tangerang,3830000000
3,2,0,200,212,Tangerang,3820000000
3,3,0,390,320,Tangerang,12400000000
3,3,0,138,124,Tangerang,3190000000
3,3,0,241,205,Tangerang,6760000000
3,3,1,80,120,Tangerang,1200000000
3,2,0,80,96,Tangerang,4543403416
3,2,0,101,84,Tangerang,1170000000
3,2,0,358,200,Tangerang,10100000000
3,3,0,190,160,Tangerang,2700000000
3,2,2,1,160,Tangerang,4250000000
3,2,3,783,580,Tangerang,18000000000
3,2,1,65,90,Tangerang,1020000000
3,3,1,100,164,Tangerang,1440000000
3,3,1,36,72,Tangerang,4543403416
3,2,1,90,103,Tangerang,4543403416
3,3,1,270,157,Tangerang,2800000000
3,3,2,195,108,Tangerang,4440000000
3,3,1,180,144,Tangerang,1800000000
3,3,1,300,210,Tangerang,4200000000
3,2,1,130,120,Tangerang,2220000000
3,3,1,151,106,Tangerang,1060000000
3,2,1,177,117,Tangerang,2600000000
3,3,2,135,105,Tangerang,3830000000
3,3,0,193,200,Tangerang,4980000000
3,2,0,155,200,Tangerang,4270000000
3,3,1,110,96,Tangerang,1440000000
3,2,1,54,60,Tangerang,4543403416
3,3,0,155,200,Tangerang,4270000000
3,2,0,193,160,Tangerang,4980000000
3,1,1,1,200,Tangerang,2650000000
3,2,2,350,224,Tangerang,7200000000
3,3,2,285,220,Tangerang,7400000000
3,2,2,500,595,Tangerang,16000000000
3,3,1,155,162,Tangerang,2400000000
3,3,0,21,50,Tangerang,4543403416
3,2,2,140,91,Tangerang,1450000000
3,3,0,700,450,Tangerang,10500000000
3,3,2,700,450,Tangerang,10500000000
3,3,1,70,77,Tangerang,1750000000
3,3,1,63,50,Tangerang,1200000000
3,3,0,275,180,Tangerang,2400000000
3,2,2,750,350,Tangerang,10200000000
3,3,3,241,205,Tangerang,6630000000
3,3,2,126,105,Tangerang,2200000000
3,3,2,126,105,Tangerang,1700000000
3,2,2,193,200,Tangerang,4980000000
3,2,2,317,632,Tangerang,12500000000
3,2,1,230,300,Tangerang,3600000000
3,2,1,144,120,Tangerang,3850000000
3,3,2,66,90,Tangerang,4543403416
3,3,2,480,300,Tangerang,8200000000
3,2,2,300,210,Tangerang,3100000000
3,3,1,80,80,Tangerang,1200000000
3,2,1,102,120,Tangerang,1440000000
3,2,1,74,119,Tangerang,1060000000
3,1,0,40,72,Tangerang,4543403416
3,2,0,65,90,Tangerang,1020000000
3,2,0,100,164,Tangerang,1440000000
3,2,0,170,91,Tangerang,1320000000
3,3,0,67,76,Tangerang,1680000000
3,2,0,180,144,Tangerang,1800000000
3,2,1,100,112,Tangerang,1360000000
3,2,1,144,72,Tangerang,4543403416
3,3,2,97,98,Tangerang,1780000000
3,1,1,95,144,Tangerang,2500000000
3,1,0,450,550,Tangerang,13800000000
3,2,2,400,319,Tangerang,4500000000
3,1,3,180,404,Tangerang,3900000000
3,2,0,347,286,Tangerang,4300000000
3,3,1,110,98,Tangerang,2000000000
3,3,0,600,367,Tangerang,7200000000
3,3,1,545,684,Tangerang,35000000000
3,3,2,183,205,Tangerang,5000000000
3,3,1,90,135,Tangerang,4543403416
3,3,1,49,50,Tangerang,4543403416
3,3,0,60,105,Tangerang,1130000000
3,2,1,36,60,Tangerang,4543403416
3,2,1,36,72,Tangerang,4543403416
3,3,1,178,238,Tangerang,3500000000
3,3,1,180,249,Tangerang,4300000000
3,2,0,60,60,Tangerang,4543403416
3,3,2,800,400,Tangerang,8800000000
3,3,2,350,240,Tangerang,5200000000
3,2,1,73,60,Tangerang,1780000000
3,3,1,72,60,Tangerang,4543403416
3,2,0,149,163,Tangerang,4140000000
3,2,2,160,120,Tangerang,2900000000
3,2,1,33,60,Tangerang,4543403416
3,2,1,90,50,Tangerang,1380000000
3,2,3,283,216,Tangerang,6930000000
3,1,3,257,180,Tangerang,5320000000
3,3,1,120,96,Tangerang,2000000000
3,3,0,125,84,Tangerang,1800000000
3,3,0,100,140,Tangerang,2500000000
3,2,1,277,144,Tangerang,7020000000
3,3,1,139,76,Tangerang,1100000000
3,2,1,250,171,Tangerang,3500000000
3,3,1,175,300,Tangerang,3750000000
3,3,0,160,119,Tangerang,2300000000
3,3,0,165,129,Tangerang,2900000000
3,2,1,320,180,Tangerang,1200000000
3,2,0,81,160,Tangerang,1350000000
3,3,4,705,473,Tangerang,13800000000
3,3,2,240,240,Tangerang,6100000000
3,2,2,120,60,Tangerang,2200000000
3,2,1,350,240,Tangerang,6700000000
3,1,3,400,240,Tangerang,6000000000
3,3,1,120,225,Tangerang,3300000000
3,3,1,80,61,Tangerang,1000000000
3,1,0,168,120,Tangerang,2500000000
3,1,1,300,360,Tangerang,7500000000
3,2,0,150,117,Tangerang,1950000000
3,3,0,90,84,Tangerang,1190000000
3,1,0,40,89,Tangerang,4543403416
3,2,2,90,32,Tangerang,1300000000
3,2,2,143,237,Tangerang,3300000000
3,3,0,198,200,Tangerang,3300000000
3,2,2,180,108,Tangerang,2270000000
3,2,2,69,74,Tangerang,1000000000
3,3,0,101,101,Tangerang,1610000000
3,3,1,126,84,Tangerang,2770000000
3,2,0,155,200,Tangerang,4270000000
3,2,0,280,206,Tangerang,2700000000
3,2,0,80,115,Tangerang,1400000000
3,2,0,250,315,Tangerang,2500000000
3,2,1,130,128,Tangerang,3900000000
3,2,0,540,230,Tangerang,7670000000
3,2,1,75,98,Tangerang,1550000000
3,2,1,105,126,Tangerang,2150000000
3,2,2,137,105,Tangerang,3100000000
3,2,2,300,311,Tangerang,4300000000
3,3,0,150,194,Tangerang,1600000000
3,2,4,138,136,Tangerang,2650000000
3,3,0,170,140,Tangerang,1750000000
3,2,0,80,114,Tangerang,1500000000
3,2,1,110,85,Tangerang,1740000000
3,3,0,240,240,Tangerang,4890000000
3,3,1,39,72,Tangerang,4543403416
3,3,1,82,60,Tangerang,4543403416
3,3,1,200,162,Tangerang,2400000000
3,3,0,72,72,Tangerang,4543403416
3,3,0,430,260,Tangerang,12500000000
3,4,2,200,245,Tangerang,2750000000
3,2,2,126,105,Tangerang,1760000000
3,3,1,70,50,Tangerang,1500000000
3,3,1,250,150,Tangerang,3000000000
3,4,1,50,105,Tangerang,4543403416
3,3,1,144,200,Tangerang,2600000000
3,3,2,300,600,Tangerang,4500000000
3,2,0,60,90,Tangerang,4543403416
3,3,0,340,385,Tangerang,5750000000
3,2,0,270,162,Tangerang,2200000000
3,3,0,93,105,Tangerang,1200000000
3,3,0,110,120,Tangerang,2300000000
3,2,0,120,160,Tangerang,1250000000
3,2,2,100,200,Tangerang,2500000000
3,3,1,100,150,Tangerang,1750000000
3,2,0,98,130,Tangerang,1950000000
3,3,0,200,180,Tangerang,4000000000
3,2,1,120,162,Tangerang,2850000000
3,3,1,205,144,Tangerang,2350000000
3,2,1,400,300,Tangerang,4800000000
3,3,1,250,144,Tangerang,2990000000
3,2,1,69,72,Tangerang,1420000000
3,1,0,125,135,Tangerang,1750000000
3,3,1,63,48,Tangerang,1400000000
3,3,1,200,250,Tangerang,4300000000
3,2,0,320,295,Tangerang,5900000000
3,1,2,130,128,Tangerang,3450000000
3,2,1,79,119,Tangerang,2100000000
3,2,0,290,176,Tangerang,3300000000
3,2,0,800,450,Tangerang,13500000000
3,2,1,285,220,Tangerang,8750000000
3,2,4,450,450,Tangerang,14000000000
3,2,0,350,375,Tangerang,4900000000
3,3,0,250,135,Tangerang,2500000000
3,3,2,65,60,Tangerang,4543403416
3,3,1,47,90,Tangerang,4543403416
3,3,1,177,180,Tangerang,2500000000
3,3,0,180,100,Tangerang,1350000000
3,2,2,500,474,Tangerang,12500000000
3,2,2,500,630,Tangerang,18000000000
3,3,3,1046,801,Tangerang,27000000000
3,4,2,441,276,Tangerang,14500000000
3,3,2,181,170,Tangerang,3500000000
3,2,1,175,200,Tangerang,3700000000
3,3,2,465,396,Tangerang,18500000000
3,3,2,500,748,Tangerang,17500000000
3,3,1,90,135,Tangerang,4543403416
3,2,0,601,665,Tangerang,35000000000
3,3,2,164,144,Tangerang,3300000000
3,1,1,182,162,Tangerang,3800000000
3,2,1,88,98,Tangerang,2500000000
3,3,1,100,63,Tangerang,1700000000
3,4,0,108,128,Tangerang,2400000000
3,4,0,290,264,Tangerang,5950000000
3,3,0,144,120,Tangerang,2650000000
3,3,0,147,105,Tangerang,2900000000
3,2,0,250,180,Tangerang,2600000000
3,2,1,290,200,Tangerang,2900000000
3,3,1,180,120,Tangerang,1500000000
3,2,2,394,426,Tangerang,4750000000
3,2,3,450,385,Tangerang,5950000000
3,4,0,60,101,Tangerang,1200000000
3,1,2,60,72,Tangerang,4543403416
3,2,2,60,78,Tangerang,4543403416
3,3,1,54,90,Tangerang,4543403416
3,3,1,114,144,Tangerang,2950000000
3,3,0,60,45,Tangerang,4543403416
3,2,1,65,48,Tangerang,1200000000
3,2,1,45,32,Tangerang,4543403416
3,2,1,40,32,Tangerang,4543403416
3,4,0,216,288,Tangerang,7500000000
3,2,0,120,96,Tangerang,2300000000
3,3,2,283,216,Tangerang,6960000000
3,2,1,45,48,Tangerang,1000000000
3,3,1,36,72,Tangerang,4543403416
3,1,2,200,135,Tangerang,1700000000
3,2,1,84,136,Tangerang,4543403416
3,3,0,800,644,Tangerang,15000000000
3,4,0,324,350,Tangerang,8600000000
3,3,1,140,154,Tangerang,2600000000
3,2,2,200,150,Tangerang,4000000000
3,3,1,110,120,Tangerang,1550000000
3,3,0,206,103,Tangerang,1950000000
3,3,2,45,60,Tangerang,4543403416
3,3,2,42,60,Tangerang,4543403416
3,2,0,114,144,Tangerang,2800000000
3,3,0,700,450,Tangerang,10500000000
3,3,2,287,198,Tangerang,8390000000
3,2,1,231,126,Tangerang,5350000000
3,1,2,287,198,Tangerang,8390000000
3,2,1,134,105,Tangerang,3830000000
3,2,1,180,60,Tangerang,2900000000
3,3,2,410,424,Tangerang,3500000000
3,3,0,425,400,Tangerang,8000000000
3,1,1,90,105,Tangerang,1500000000
3,2,1,300,200,Tangerang,4420000000
3,2,2,83,72,Tangerang,4543403416
3,3,1,153,252,Tangerang,3300000000
3,2,1,221,250,Tangerang,6200000000
3,3,0,109,102,Tangerang,1770000000
3,2,2,72,72,Tangerang,4543403416
3,3,2,700,450,Tangerang,10500000000
3,2,1,200,300,Tangerang,3300000000
3,1,0,280,205,Tangerang,4300000000
3,2,1,250,160,Tangerang,2950000000
3,2,1,45,48,Tangerang,1300000000
3,2,1,83,72,Tangerang,4543403416
3,3,2,425,585,Tangerang,15000000000
3,2,1,60,72,Tangerang,4543403416
3,2,1,70,77,Tangerang,1600000000
3,2,1,155,108,Tangerang,2600000000
3,2,2,270,160,Tangerang,4000000000
3,1,1,350,200,Tangerang,4000000000
3,3,0,81,84,Tangerang,4543403416
3,3,1,225,300,Tangerang,6000000000
3,2,0,250,183,Tangerang,2650000000
3,2,0,441,445,Tangerang,8200000000
3,3,0,150,200,Tangerang,2500000000
3,3,0,300,241,Tangerang,4800000000
3,2,0,180,120,Tangerang,2000000000
3,2,0,120,180,Tangerang,2400000000
3,3,10,2500,3087,Tangerang,95000000000
3,2,1,200,135,Tangerang,2750000000
3,2,2,71,70,Tangerang,1500000000
3,2,1,47,96,Tangerang,4543403416
3,3,2,200,180,Tangerang,3950000000
3,4,1,65,102,Tangerang,2200000000
3,3,1,144,144,Tangerang,2450000000
3,2,0,100,119,Tangerang,1750000000
3,3,0,39,72,Tangerang,4543403416
3,2,0,164,122,Tangerang,4543403416
3,3,1,180,100,Tangerang,1850000000
3,2,0,210,144,Tangerang,3000000000
3,3,1,83,72,Tangerang,4543403416
3,3,0,115,180,Tangerang,2950000000
3,3,1,72,60,Tangerang,1550000000
3,1,2,120,60,Tangerang,2200000000
3,2,0,282,200,Tangerang,4200000000
3,3,2,217,180,Tangerang,4890000000
3,2,1,44,40,Tangerang,4543403416
3,1,0,90,120,Tangerang,1990000000
3,3,1,62,60,Tangerang,4543403416
3,2,2,250,300,Tangerang,6200000000
3,2,1,47,84,Tangerang,4543403416
3,2,1,36,72,Tangerang,4543403416
3,3,4,1600,2099,Tangerang,32000000000
3,3,0,500,412,Tangerang,16000000000
3,3,1,150,251,Tangerang,2950000000
3,3,1,36,60,Tangerang,4543403416
3,2,0,195,120,Tangerang,6000000000
3,2,2,48,60,Tangerang,4543403416
3,3,1,150,112,Tangerang,2000000000
3,3,2,41,72,Tangerang,4543403416
3,2,0,300,261,Tangerang,2800000000
3,2,1,100,72,Tangerang,1800000000
3,2,1,60,60,Tangerang,4543403416
3,3,2,196,128,Tangerang,2000000000
3,3,1,50,50,Tangerang,1020000000
3,2,1,250,144,Tangerang,2720000000
3,2,1,114,84,Tangerang,2300000000
3,2,1,135,110,Tangerang,1150000000
3,2,0,72,90,Tangerang,1150000000
3,2,1,60,70,Tangerang,4543403416
3,2,1,27,60,Tangerang,4543403416
3,2,3,370,258,Tangerang,6100000000
3,2,2,180,136,Tangerang,2600000000
3,2,1,66,60,Tangerang,1780000000
3,2,2,385,265,Tangerang,13200000000
3,2,2,358,200,Tangerang,9790000000
3,2,1,102,80,Tangerang,1940000000
3,3,2,129,128,Tangerang,3100000000
3,3,2,485,264,Tangerang,13400000000
3,2,0,242,136,Tangerang,6000000000
3,3,1,86,66,Tangerang,1900000000
3,2,2,217,180,Tangerang,4900000000
3,2,0,450,240,Tangerang,7500000000
3,2,2,125,98,Tangerang,2050000000
3,3,1,150,220,Tangerang,2350000000
3,2,1,175,200,Tangerang,2000000000
3,2,1,120,225,Tangerang,3300000000
3,2,2,280,300,Tangerang,3900000000
3,2,2,168,135,Tangerang,2550000000
3,2,2,97,98,Tangerang,1780000000
3,1,2,135,136,Tangerang,2300000000
3,2,0,155,162,Tangerang,3200000000
3,3,0,128,84,Tangerang,2400000000
3,2,1,120,72,Tangerang,1200000000
3,3,2,125,98,Tangerang,2050000000
3,2,1,130,98,Tangerang,2150000000
3,1,1,90,112,Tangerang,1670000000
3,2,1,56,72,Tangerang,1300000000
3,3,1,140,162,Tangerang,1350000000
3,2,0,89,84,Tangerang,3000000000
3,3,1,80,89,Tangerang,1280000000
3,3,1,144,144,Tangerang,3100000000
3,3,1,180,180,Tangerang,6100000000
3,3,2,55,60,Tangerang,4543403416
3,3,1,60,112,Tangerang,1570000000
3,2,1,54,140,Tangerang,1750000000
3,3,1,92,112,Tangerang,2500000000
3,2,1,77,140,Tangerang,1750000000
3,2,2,200,264,Tangerang,4200000000
3,3,2,260,200,Tangerang,4500000000
3,2,1,120,162,Tangerang,2500000000
3,2,1,300,264,Tangerang,1300000000
3,3,0,450,900,Tangerang,7000000000
3,2,1,205,200,Tangerang,2500000000
3,2,0,480,295,Tangerang,12000000000
3,1,1,240,340,Tangerang,7000000000
3,2,2,300,240,Tangerang,6250000000
3,1,2,320,295,Tangerang,5800000000
3,3,2,350,224,Tangerang,6900000000
3,2,2,1,396,Tangerang,17000000000
3,1,1,84,72,Tangerang,1600000000
3,2,1,225,273,Tangerang,3000000000
3,1,1,225,152,Tangerang,2800000000
3,2,2,83,80,Tangerang,1300000000
3,3,1,74,40,Tangerang,4543403416
3,3,2,240,200,Tangerang,4500000000
3,3,1,159,162,Tangerang,2950000000
3,3,1,51,84,Tangerang,1100000000
3,2,2,360,280,Tangerang,5500000000
3,2,1,41,72,Tangerang,4543403416
3,2,1,50,90,Tangerang,1350000000
3,2,1,120,126,Tangerang,2700000000
3,2,0,225,300,Tangerang,5500000000
3,2,1,70,120,Tangerang,1110000000
3,3,2,100,162,Tangerang,1700000000
3,2,2,290,264,Tangerang,5950000000
3,2,2,425,585,Tangerang,15000000000
3,2,1,120,190,Tangerang,1850000000
3,3,1,175,300,Tangerang,4990000000
3,2,2,95,80,Tangerang,1250000000
3,2,3,1046,801,Tangerang,28000000000
3,3,1,196,153,Tangerang,4540000000
3,3,0,170,200,Tangerang,2100000000
3,2,0,200,136,Tangerang,2900000000
3,3,1,78,70,Tangerang,1850000000
3,3,1,33,60,Tangerang,4543403416
3,2,2,51,60,Tangerang,4543403416
3,3,2,212,144,Tangerang,3500000000
3,3,1,96,72,Tangerang,4543403416
3,2,1,350,200,Tangerang,3900000000
3,2,3,287,198,Tangerang,8390000000
3,2,1,73,77,Tangerang,1750000000
3,3,1,51,72,Tangerang,4543403416
3,2,1,55,60,Tangerang,4543403416
3,2,0,600,400,Tangerang,8500000000
3,2,1,49,40,Tangerang,4543403416
3,3,1,77,55,Tangerang,1950000000
3,2,0,60,60,Tangerang,4543403416
3,3,0,200,630,Tangerang,5500000000
3,2,1,600,425,Tangerang,9500000000
3,3,1,200,162,Tangerang,3300000000
3,1,2,116,96,Tangerang,2960000000
3,2,2,180,144,Tangerang,1990000000
3,3,2,216,148,Tangerang,1700000000
3,3,8,1600,2099,Tangerang,35000000000
3,1,1,90,72,Tangerang,1050000000
3,3,1,70,50,Tangerang,1500000000
3,2,0,107,208,Tangerang,5000000000
3,2,0,550,375,Tangerang,6500000000
3,2,1,120,98,Tangerang,1140000000
3,2,0,235,136,Tangerang,4000000000
3,2,1,63,48,Tangerang,1400000000
3,3,2,140,96,Tangerang,2350000000
3,2,1,120,150,Tangerang,2500000000
3,3,1,73,60,Tangerang,1250000000
3,2,2,130,128,Tangerang,2300000000
3,2,2,137,105,Tangerang,2800000000
3,2,0,200,144,Tangerang,3000000000
3,3,0,264,400,Tangerang,5200000000
3,2,2,116,96,Tangerang,2960000000
3,2,2,135,105,Tangerang,3830000000
3,2,2,138,124,Tangerang,3190000000
3,2,3,287,198,Tangerang,8390000000
3,3,1,100,126,Tangerang,1300000000
3,3,1,40,70,Tangerang,4543403416
3,2,1,300,155,Tangerang,2300000000
3,2,1,71,70,Tangerang,1600000000
3,2,1,65,90,Tangerang,1250000000
3,2,0,850,1110,Tangerang,25000000000
3,2,1,105,108,Tangerang,2000000000
3,1,2,242,136,Tangerang,5950000000
3,2,0,350,200,Tangerang,4700000000
3,3,2,240,300,Tangerang,4000000000
3,2,2,135,128,Tangerang,1250000000
3,2,2,120,96,Tangerang,4543403416
3,2,2,800,700,Tangerang,12500000000
3,3,1,347,286,Tangerang,5000000000
3,1,1,135,105,Tangerang,3830000000
3,2,0,50,72,Tangerang,4543403416
3,2,0,50,72,Tangerang,4543403416
3,2,2,595,383,Tangerang,7600000000
3,2,1,69,74,Tangerang,1200000000
3,2,2,60,53,Tangerang,4543403416
3,2,2,18,144,Tangerang,3590000000
3,2,1,92,119,Tangerang,2550000000
3,2,1,128,144,Tangerang,3100000000
3,2,3,250,372,Tangerang,9700000000
3,2,3,182,181,Tangerang,3100000000
3,2,1,85,90,Tangerang,1250000000
3,2,0,130,135,Tangerang,1800000000
3,2,0,80,112,Tangerang,4543403416
3,2,2,750,847,Tangerang,27000000000
3,3,2,350,377,Tangerang,7000000000
3,2,1,218,144,Tangerang,5000000000
3,2,1,218,144,Tangerang,5000000000
3,3,1,78,72,Tangerang,4543403416
3,3,1,218,144,Tangerang,5000000000
3,2,0,257,180,Tangerang,5320000000
3,3,1,218,144,Tangerang,5000000000
3,2,2,180,240,Tangerang,3000000000
3,2,1,218,144,Tangerang,5000000000
3,2,1,65,60,Tangerang,4543403416
3,2,1,218,144,Tangerang,5000000000
3,2,2,120,98,Tangerang,2000000000
3,2,1,218,144,Tangerang,5000000000
3,2,2,200,144,Tangerang,2000000000
3,2,1,39,60,Tangerang,4543403416
3,2,1,78,72,Tangerang,4543403416
3,2,1,200,154,Tangerang,1200000000
3,3,0,230,135,Tangerang,2500000000
3,3,1,180,120,Tangerang,1200000000
3,3,0,257,180,Tangerang,5320000000
3,2,1,185,200,Tangerang,3500000000
3,2,2,58,60,Tangerang,1200000000
3,2,2,80,105,Tangerang,1500000000
3,2,2,350,214,Tangerang,4600000000
3,2,1,300,222,Tangerang,5600000000
3,3,2,212,144,Tangerang,3200000000
3,2,2,280,220,Tangerang,8300000000
3,3,2,350,560,Tangerang,9000000000
3,2,1,62,50,Tangerang,1500000000
3,2,1,160,250,Tangerang,3500000000
3,3,1,115,126,Tangerang,2200000000
3,2,1,130,128,Tangerang,3900000000
3,2,2,95,144,Tangerang,2400000000
3,3,1,120,150,Tangerang,3000000000
3,3,2,155,300,Tangerang,4300000000
3,2,1,270,420,Tangerang,4800000000
3,2,2,400,330,Tangerang,4200000000
3,3,2,271,216,Tangerang,4230000000
3,2,1,100,160,Tangerang,1350000000
3,2,1,62,66,Tangerang,1900000000
3,3,1,36,60,Tangerang,4543403416
3,3,1,80,125,Tangerang,4543403416
3,2,1,192,128,Tangerang,3000000000
3,3,1,126,72,Tangerang,1500000000
3,3,2,350,200,Tangerang,11500000000
3,2,1,72,72,Tangerang,4543403416
3,2,0,45,60,Tangerang,4543403416
3,3,0,45,60,Tangerang,4543403416
3,3,0,45,60,Tangerang,4543403416
3,2,0,45,60,Tangerang,4543403416
3,2,0,45,60,Tangerang,4543403416
3,3,0,45,60,Tangerang,4543403416
3,3,0,45,60,Tangerang,4543403416
3,2,0,45,60,Tangerang,4543403416
3,3,0,45,60,Tangerang,4543403416
3,3,0,45,60,Tangerang,4543403416
3,2,0,45,60,Tangerang,4543403416
3,3,0,45,60,Tangerang,4543403416
3,2,1,62,50,Tangerang,1500000000
3,2,0,102,90,Tangerang,4543403416
3,2,1,70,98,Tangerang,1500000000
3,2,1,270,420,Tangerang,4800000000
3,2,1,130,128,Tangerang,3900000000
3,3,1,40,60,Tangerang,4543403416
3,2,2,85,72,Tangerang,1870000000
3,3,0,200,136,Tangerang,2600000000
3,3,1,70,98,Tangerang,1500000000
3,3,0,160,128,Tangerang,2250000000
3,3,1,62,70,Tangerang,4543403416
3,3,2,67,60,Tangerang,4543403416
3,3,1,120,150,Tangerang,3000000000
3,3,2,65,60,Tangerang,4543403416
3,1,1,200,153,Tangerang,4500000000
3,2,2,400,330,Tangerang,4450000000
3,3,2,65,60,Tangerang,4543403416
3,1,1,160,250,Tangerang,3500000000
3,3,2,120,126,Tangerang,2700000000
3,3,2,65,60,Tangerang,4543403416
3,2,2,155,300,Tangerang,4300000000
3,3,2,65,60,Tangerang,4543403416
3,2,1,45,96,Tangerang,4543403416
3,2,2,65,60,Tangerang,4543403416
3,1,0,150,129,Tangerang,1350000000
3,2,1,60,48,Tangerang,1000000000
3,2,1,95,96,Tangerang,1650000000
3,3,3,180,160,Tangerang,1700000000
3,1,1,68,56,Tangerang,1150000000
3,3,0,53,60,Tangerang,1100000000
3,2,1,68,56,Tangerang,1400000000
3,3,1,92,126,Tangerang,2400000000
3,2,2,300,377,Tangerang,7000000000
3,1,2,80,60,Tangerang,1350000000
3,3,2,74,50,Tangerang,1200000000
3,2,0,70,81,Tangerang,4543403416
3,1,0,65,72,Tangerang,4543403416
3,2,0,70,81,Tangerang,4543403416
3,2,2,500,377,Tangerang,6750000000
3,2,1,92,126,Tangerang,2550000000
3,2,1,300,377,Tangerang,6850000000
3,3,1,143,102,Tangerang,1050000000
3,3,2,285,220,Tangerang,8300000000
3,3,2,65,60,Tangerang,4543403416
3,3,1,150,112,Tangerang,2300000000
3,3,0,103,84,Tangerang,1600000000
3,3,0,250,602,Tangerang,3600000000
3,2,0,103,84,Tangerang,1550000000
3,2,0,180,230,Tangerang,2950000000
3,2,0,183,182,Tangerang,3100000000
3,3,0,91,90,Tangerang,1350000000
3,2,0,200,170,Tangerang,3200000000
3,3,0,220,150,Tangerang,2500000000
3,2,0,150,105,Tangerang,1700000000
3,2,1,205,200,Tangerang,2500000000
3,3,2,65,60,Tangerang,4543403416
3,3,0,120,90,Tangerang,1350000000
3,2,0,130,125,Tangerang,1500000000
3,2,0,360,300,Tangerang,5200000000
3,2,0,400,1250,Tangerang,8300000000
3,2,1,50,102,Tangerang,4543403416
3,2,2,750,847,Tangerang,27000000000
3,2,1,300,288,Tangerang,4500000000
3,2,2,750,847,Tangerang,27000000000
3,2,1,144,162,Tangerang,2800000000
3,2,0,110,220,Tangerang,1600000000
3,4,1,92,126,Tangerang,2600000000
3,3,1,170,105,Tangerang,2200000000
3,2,0,64,90,Tangerang,4543403416
3,3,2,275,144,Tangerang,2790000000
3,2,1,68,56,Tangerang,1350000000
3,3,1,50,60,Tangerang,4543403416
3,3,0,196,153,Tangerang,4740000000
3,1,4,600,700,Tangerang,21000000000
3,3,0,750,847,Tangerang,27000000000
3,3,1,80,108,Tangerang,1370000000
3,2,1,120,120,Tangerang,2100000000
3,3,0,350,277,Tangerang,3570000000
3,3,0,136,160,Tangerang,1050000000
3,2,2,55,45,Tangerang,1700000000
3,3,0,77,147,Tangerang,1900000000
3,2,2,166,163,Tangerang,2500000000
3,1,2,750,847,Tangerang,27000000000
3,2,2,300,120,Tangerang,2500000000
3,1,0,150,120,Tangerang,1180000000
3,3,1,160,250,Tangerang,3600000000
3,3,2,750,847,Tangerang,27000000000
3,3,2,52,66,Tangerang,4543403416
3,2,2,220,135,Tangerang,2980000000
3,2,2,750,847,Tangerang,27000000000
3,3,0,550,467,Tangerang,5480000000
3,2,0,160,96,Tangerang,1200000000
3,2,0,75,62,Tangerang,1550000000
3,2,0,27,72,Tangerang,4543403416
3,4,0,126,126,Tangerang,2500000000
3,2,2,750,847,Tangerang,27000000000
3,3,1,218,144,Tangerang,5000000000
3,2,1,218,144,Tangerang,5000000000
3,2,1,100,112,Tangerang,1850000000
3,2,2,147,153,Tangerang,3500000000
3,3,3,278,209,Tangerang,5000000000
3,2,3,261,176,Tangerang,5000000000
3,2,0,63,90,Tangerang,1400000000
3,2,1,218,144,Tangerang,5000000000
3,2,2,218,144,Tangerang,5000000000
3,3,1,40,84,Tangerang,4543403416
3,2,2,218,144,Tangerang,5000000000
3,2,1,40,60,Tangerang,4543403416
3,2,0,150,112,Tangerang,2300000000
3,2,0,144,72,Tangerang,1700000000
3,2,1,66,112,Tangerang,1700000000
3,2,1,45,52,Tangerang,1200000000
3,2,1,83,82,Tangerang,1000000000
3,2,0,72,72,Tangerang,1000000000
3,2,2,65,50,Tangerang,1120000000
3,2,2,126,200,Tangerang,2300000000
3,2,1,130,180,Tangerang,2160000000
3,1,1,84,84,Tangerang,4543403416
3,2,0,120,150,Tangerang,3000000000
3,1,1,114,105,Tangerang,2200000000
3,3,2,175,229,Tangerang,4250000000
3,2,1,131,126,Tangerang,1350000000
3,2,2,65,60,Tangerang,4543403416
3,2,0,300,180,Tangerang,1110000000
3,2,0,80,63,Tangerang,1590000000
3,1,0,350,280,Tangerang,6250000000
3,3,1,393,247,Tangerang,7200000000
3,2,2,65,60,Tangerang,4543403416
3,3,0,400,377,Tangerang,6980000000
3,2,1,140,180,Tangerang,2400000000
3,2,0,38,60,Tangerang,4543403416
3,3,0,60,90,Tangerang,4543403416
3,3,1,45,86,Tangerang,4543403416
3,2,2,65,60,Tangerang,4543403416
3,1,0,200,136,Tangerang,2600000000
3,2,2,65,60,Tangerang,4543403416
3,3,2,250,194,Tangerang,3200000000
3,1,2,65,60,Tangerang,4543403416
3,2,2,270,160,Tangerang,4000000000
3,2,2,485,264,Tangerang,14100000000
3,2,0,70,90,Tangerang,1250000000
3,3,2,218,180,Tangerang,3620000000
3,2,1,280,180,Tangerang,7490000000
3,3,0,287,260,Tangerang,5000000000
3,2,0,70,98,Tangerang,1500000000
3,3,0,50,61,Tangerang,4543403416
3,2,2,358,200,Tangerang,10500000000
3,3,0,150,112,Tangerang,2300000000
3,4,2,65,60,Tangerang,4543403416
3,2,0,120,81,Tangerang,4543403416
3,3,1,175,300,Tangerang,3700000000
